file,ID,Length,GC_Content
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g39,1779,0.538
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g998,1632,0.523
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g997,1071,0.5
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g996,921,0.523
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g993,573,0.578
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g419,453,0.596
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g991,747,0.556
TcruziDm28c2018,PRFA01000001_ID_C4B63_1g986,648,0.523
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g46,522,0.542
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g385,585,0.506
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g386,1968,0.518
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g1622c,315,0.606
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g47,1833,0.539
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g387,2343,0.517
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g388,1065,0.542
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g1634c,360,0.542
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g389,2340,0.537
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g390,867,0.535
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g391,999,0.505
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g392,519,0.576
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g393,1806,0.592
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g394,471,0.539
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g395,1743,0.532
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g396,2271,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g48,1149,0.493
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g397,588,0.526
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g398,3249,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g399,510,0.533
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g400,1689,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g49,495,0.59
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g403,774,0.475
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g405,477,0.604
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g407,1572,0.541
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g408,1971,0.503
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g409,1437,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g410,822,0.505
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g411,1038,0.48
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g50,831,0.551
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g412,708,0.462
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g595,3831,0.59
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g594,4347,0.583
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g415,900,0.548
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g416,708,0.503
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g417,1032,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g418,4233,0.485
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g419,1152,0.53
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g420,1212,0.56
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g421,882,0.526
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g422,1068,0.527
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g423,2871,0.547
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g425,1476,0.533
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g426,2106,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g427,1515,0.488
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g428,1548,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g430,2256,0.516
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g431,1524,0.518
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g52,981,0.573
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g432,1863,0.504
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g433,1227,0.587
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g434,2730,0.518
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g435,2886,0.493
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g163c,276,0.496
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g436,1179,0.499
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g437,1689,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g165c,276,0.5
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g438,1137,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g439,1479,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g441,894,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g166c,279,0.495
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g442,2142,0.517
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g443,1590,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g444,3756,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g53,852,0.547
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g445,1005,0.533
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g446,651,0.542
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g447,2145,0.502
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g448,1323,0.457
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g449,978,0.534
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g450,1674,0.536
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g1815c,294,0.585
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g54,798,0.541
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g451,1869,0.47
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g452,1932,0.501
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g453,849,0.51
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g454,1635,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g455,13002,0.491
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g55,924,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g456,1986,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g56,549,0.534
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g569,810,0.478
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g57,549,0.532
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g568,2721,0.49
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g567,1554,0.484
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g58,549,0.526
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g566,1878,0.496
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g565,921,0.498
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g564,1593,0.503
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g563,2649,0.495
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g59,1128,0.556
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g562,1479,0.527
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g561,3561,0.479
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g560,651,0.516
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g559,2169,0.496
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g558,1359,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g557,1965,0.472
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g60,1422,0.517
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g556,1944,0.498
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g553,2574,0.49
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g552,2433,0.505
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g551,786,0.537
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g61,753,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g549,3906,0.583
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g62,2847,0.495
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g548,3774,0.588
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g547,2985,0.599
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g2,4359,0.538
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g544,486,0.514
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g543,2244,0.484
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g542,894,0.577
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g541,3639,0.469
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g63,1266,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g536,4869,0.469
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g2395c,402,0.47
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g2388c,288,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g534,537,0.51
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g533,1341,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g532,477,0.465
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g531,918,0.469
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g530,468,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g529,1269,0.489
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g64,1383,0.516
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g528,3393,0.498
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g527,1005,0.529
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g525,2403,0.514
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g524,648,0.491
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g523,1839,0.545
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g522,1392,0.508
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g521,3012,0.511
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g520,1044,0.539
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g518,972,0.586
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g517,972,0.584
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g516,1098,0.464
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g514,1227,0.545
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g513,972,0.55
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g512,1296,0.477
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g511,1668,0.485
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g510,477,0.449
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g509,1509,0.466
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g66,2433,0.475
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g507,1554,0.488
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g506,828,0.449
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g505,1182,0.434
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g504,663,0.422
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g503,1362,0.418
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g502,1674,0.397
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g484,1827,0.378
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g485,1590,0.431
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g486,981,0.446
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g67,1266,0.501
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g68,474,0.483
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g69,2376,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g70,1053,0.546
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g71,711,0.553
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g72,2724,0.518
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g73,489,0.489
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g74,948,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g75,945,0.511
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g76,630,0.513
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g77,591,0.509
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g208c,408,0.576
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g78,504,0.554
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g79,738,0.493
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g80,1566,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g81,468,0.611
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g82,4677,0.512
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g83,1398,0.531
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g85,1269,0.535
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g87,837,0.538
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g88,5718,0.51
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g89,765,0.582
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g90,897,0.576
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g91,3426,0.518
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g92,1419,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g249c,306,0.542
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g93,1308,0.542
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g3,1521,0.394
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g94,435,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g95,1494,0.549
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g96,1266,0.539
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g97,573,0.531
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g98,1428,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g99,714,0.548
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g100,1026,0.566
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g105,519,0.58
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g106,360,0.556
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g107,996,0.51
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g833,1014,0.531
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g832,1917,0.531
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g831,1806,0.527
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g39c,297,0.414
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g830,750,0.493
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g829,1296,0.553
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g828,498,0.57
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g4188c,288,0.528
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g4,3501,0.406
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g827,1536,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g826,3738,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g825,1278,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g824,909,0.492
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g823,1224,0.489
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g822,1293,0.467
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g821,1407,0.553
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g819,1197,0.5
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g818,1893,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g817,471,0.512
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g816,2763,0.497
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g815,576,0.535
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g814,1224,0.498
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g813,1731,0.478
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g812,1620,0.47
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g811,1293,0.505
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g810,1314,0.508
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g809,1716,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g808,405,0.528
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g5,1038,0.46
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g807,2034,0.506
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g806,426,0.477
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g805,1680,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g804,1776,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g4137c,375,0.493
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g803,867,0.478
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g802,456,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g801,3120,0.494
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g800,2025,0.46
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g799,3222,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g883,930,0.438
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g798,3126,0.492
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g797,1617,0.49
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g795,1347,0.523
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g793,1146,0.525
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g792,1179,0.511
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g4104c,426,0.481
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g791,1215,0.485
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g790,1194,0.504
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g7,1134,0.474
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g789,804,0.511
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g788,816,0.513
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g787,1077,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g786,3645,0.489
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g785,2439,0.502
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g784,1548,0.493
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g8,1089,0.513
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g783,1236,0.541
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g782,2433,0.546
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g780,1416,0.49
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g779,1587,0.473
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g9,1083,0.492
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g778,4002,0.482
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g777,471,0.567
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g776,729,0.508
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g775,867,0.548
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g774,672,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g773,537,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g771,4071,0.474
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g10,747,0.491
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g770,519,0.526
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g769,1374,0.456
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g768,1746,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g11,432,0.604
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g767,2013,0.488
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g766,510,0.547
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g765,1227,0.501
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g12,2325,0.514
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g763,2520,0.544
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g762,1068,0.504
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g761,885,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g4014c,393,0.583
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g760,567,0.607
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g759,567,0.607
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g757,879,0.567
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g756,621,0.517
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g755,732,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g754,624,0.516
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g753,1029,0.472
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g752,1434,0.503
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g751,1227,0.505
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g750,6201,0.504
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g13,1992,0.546
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g749,534,0.554
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g748,3039,0.471
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g747,1566,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g746,1770,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g745,633,0.523
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g744,1197,0.464
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g742,1734,0.503
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g741,1758,0.476
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g740,384,0.562
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g739,1191,0.504
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g738,1200,0.522
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g737,1377,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g736,597,0.546
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g735,1212,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g732,1332,0.534
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g731,852,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g729,3798,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g15,783,0.539
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g728,636,0.533
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g727,1926,0.52
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g726,507,0.501
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g724,1545,0.448
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g723,3012,0.475
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g722,1305,0.53
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g721,705,0.516
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g720,963,0.475
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g719,540,0.537
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g718,492,0.541
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g717,561,0.547
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g17,1389,0.551
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g716,2010,0.489
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g715,510,0.547
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g714,3657,0.502
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g713,681,0.498
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g712,1392,0.512
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g711,744,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g710,744,0.523
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g708,735,0.595
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g707,993,0.562
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g706,735,0.596
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g18,3714,0.497
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g705,993,0.562
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g704,735,0.596
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g703,993,0.562
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g702,735,0.596
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g701,993,0.562
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g700,1305,0.477
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g699,1779,0.521
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g698,1149,0.515
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g697,2079,0.507
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g696,420,0.574
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g695,1095,0.506
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g694,954,0.481
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g693,2268,0.463
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g692,768,0.51
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g691,930,0.467
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g690,1707,0.487
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g689,1005,0.417
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g688,1335,0.421
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g687,1074,0.413
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g149,2424,0.373
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g19,999,0.516
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g150,1428,0.459
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g151,585,0.397
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g152,1812,0.471
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g153,1473,0.461
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g154,6129,0.479
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g155,1341,0.488
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g156,990,0.529
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g157,1797,0.509
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g20,885,0.484
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g158,1017,0.568
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g159,693,0.54
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g160,912,0.504
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g21,1446,0.49
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g161,666,0.55
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g162,1086,0.498
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g163,2139,0.524
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g164,951,0.56
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g165,3240,0.519
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g166,786,0.546
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g168,1017,0.518
TcruziDm28c2018,PRFA01000002_ID_C4B63_2g169,2184,0.522
